,Instrument,Date,Price Open,Price High,Price Low,Price Close,Volume
1892,AAPL.O,2018-07-06T00:00:00Z,46.355,47.1085,46.3,46.9925,69940980
1893,AAPL.O,2018-07-09T00:00:00Z,47.375,47.67,47.325,47.645,79026536
1894,AAPL.O,2018-07-10T00:00:00Z,47.6775,47.82,47.545025,47.5875,63756596
1895,AAPL.O,2018-07-11T00:00:00Z,47.125,47.444975,46.9025,46.97,75325880
1896,AAPL.O,2018-07-12T00:00:00Z,47.3825,47.8525,47.3275,47.7575,72164524
1897,AAPL.O,2018-07-13T00:00:00Z,47.77,47.96,47.725,47.8325,50079168
1898,AAPL.O,2018-07-16T00:00:00Z,47.88,48.1625,47.60375,47.7275,60172440
1899,AAPL.O,2018-07-17T00:00:00Z,47.4375,47.9675,47.3,47.8625,62138092
1900,AAPL.O,2018-07-18T00:00:00Z,47.945,47.95,47.4825,47.6,65573524
1901,AAPL.O,2018-07-19T00:00:00Z,47.4225,48.1375,47.4225,47.97,81147008
1902,AAPL.O,2018-07-20T00:00:00Z,47.945,48.1075,47.5425,47.86,82824168
1903,AAPL.O,2018-07-23T00:00:00Z,47.67,47.99,47.39,47.9025,63957460
1904,AAPL.O,2018-07-24T00:00:00Z,48.1125,48.415025,48.0125,48.25,74791592
1905,AAPL.O,2018-07-25T00:00:00Z,48.26505,48.7125,48.1075,48.705,67305932
1906,AAPL.O,2018-07-26T00:00:00Z,48.6525,48.99,48.4025,48.5525,76303856
1907,AAPL.O,2018-07-27T00:00:00Z,48.7475,48.7975,47.525,47.745,96095888
1908,AAPL.O,2018-07-30T00:00:00Z,47.975,48.05,47.2675,47.4775,84118140
1909,AAPL.O,2018-07-31T00:00:00Z,47.575,48.035,47.335,47.5725,157492152
1910,AAPL.O,2018-08-01T00:00:00Z,49.7825,50.44,49.3275,50.375,271742864
1911,AAPL.O,2018-08-02T00:00:00Z,50.145,52.095,50.0875,51.8475,249616048
1912,AAPL.O,2018-08-03T00:00:00Z,51.7575,52.185,51.370075,51.9975,133789584
1913,AAPL.O,2018-08-06T00:00:00Z,52.0,52.3125,51.7675,52.2675,101701548
1914,AAPL.O,2018-08-07T00:00:00Z,52.33,52.375,51.69,51.7775,102349548
1915,AAPL.O,2018-08-08T00:00:00Z,51.5125,51.9525,51.13,51.8125,90101948
1916,AAPL.O,2018-08-09T00:00:00Z,51.82,52.445,51.8,52.22,93970504
1917,AAPL.O,2018-08-10T00:00:00Z,51.84,52.275,51.6675,51.8825,98444808
1918,AAPL.O,2018-08-13T00:00:00Z,51.925,52.738,51.925,52.2175,103563520
1919,AAPL.O,2018-08-14T00:00:00Z,52.53875,52.64,52.065,52.4375,82992040
1920,AAPL.O,2018-08-15T00:00:00Z,52.305,52.685,52.0825,52.56,115230256
1921,AAPL.O,2018-08-16T00:00:00Z,52.9375,53.453025,52.8675,53.33,114001468
1922,AAPL.O,2018-08-17T00:00:00Z,53.36,54.4875,53.29,54.395,141707988
1923,AAPL.O,2018-08-20T00:00:00Z,54.525,54.795,53.7775,53.865,121150780
1924,AAPL.O,2018-08-21T00:00:00Z,54.2,54.2975,53.50625,53.76,104639020
1925,AAPL.O,2018-08-22T00:00:00Z,53.525,54.09,53.46,53.7625,76072524
1926,AAPL.O,2018-08-23T00:00:00Z,53.6625,54.2625,53.65,53.8725,75532896
1927,AAPL.O,2018-08-24T00:00:00Z,54.15,54.225,53.7775,54.04,73905424
1928,AAPL.O,2018-08-27T00:00:00Z,54.2875,54.685,54.0825,54.485,82100468
1929,AAPL.O,2018-08-28T00:00:00Z,54.7525,55.135,54.73,54.925,91107064
1930,AAPL.O,2018-08-29T00:00:00Z,55.0375,55.8725,54.8525,55.745,109019216
1931,AAPL.O,2018-08-30T00:00:00Z,55.8125,57.065,55.6,56.2575,195175296
1932,AAPL.O,2018-08-31T00:00:00Z,56.6275,57.2175,56.5,56.9075,173360536
1933,AAPL.O,2018-09-04T00:00:00Z,57.1025,57.295,56.6575,57.09,109560528
1934,AAPL.O,2018-09-05T00:00:00Z,57.2475,57.4175,56.275,56.7175,133331840
1935,AAPL.O,2018-09-06T00:00:00Z,56.5575,56.8375,55.325,55.775,137159904
1936,AAPL.O,2018-09-07T00:00:00Z,55.4625,56.3425,55.1775,55.325,150479240
1937,AAPL.O,2018-09-10T00:00:00Z,55.2375,55.4625,54.1175,54.5825,158065812
1938,AAPL.O,2018-09-11T00:00:00Z,54.5025,56.07475,54.14,55.9625,142996196
1939,AAPL.O,2018-09-12T00:00:00Z,56.235,56.25,54.96,55.2675,197114960
1940,AAPL.O,2018-09-13T00:00:00Z,55.88,57.0875,55.6425,56.6025,166825508
1941,AAPL.O,2018-09-14T00:00:00Z,56.4375,56.71,55.6305,55.96,127997156
1942,AAPL.O,2018-09-17T00:00:00Z,55.5375,55.7375,54.3175,54.47,148780532
1943,AAPL.O,2018-09-18T00:00:00Z,54.4475,55.4625,54.28,54.56,126286848
1944,AAPL.O,2018-09-19T00:00:00Z,54.625,54.905,53.825,54.5925,108495332
1945,AAPL.O,2018-09-20T00:00:00Z,55.06,55.57,54.7875,55.0075,106435176
1946,AAPL.O,2018-09-21T00:00:00Z,55.195,55.34,54.3225,54.415,384986992
1947,AAPL.O,2018-09-24T00:00:00Z,54.205,55.315,54.1575,55.1975,110773432
1948,AAPL.O,2018-09-25T00:00:00Z,54.9375,55.705,54.925,55.5475,98217516
1949,AAPL.O,2018-09-26T00:00:00Z,55.25,55.9375,54.94,55.105,95938824
1950,AAPL.O,2018-09-27T00:00:00Z,55.955,56.61,55.885,56.2375,120724908
1951,AAPL.O,2018-09-28T00:00:00Z,56.1975,56.46,56.005,56.435,91717456
1952,AAPL.O,2018-10-01T00:00:00Z,56.9875,57.355,56.5875,56.815,94403208
1953,AAPL.O,2018-10-02T00:00:00Z,56.8125,57.5,56.6575,57.32,99152680
1954,AAPL.O,2018-10-03T00:00:00Z,57.5125,58.3675,57.445,58.0175,114619196
1955,AAPL.O,2018-10-04T00:00:00Z,57.695,58.0875,56.6825,56.9975,128168000
1956,AAPL.O,2018-10-05T00:00:00Z,56.99,57.1025,55.145,56.0725,134321852
1957,AAPL.O,2018-10-08T00:00:00Z,55.5525,56.2,55.05,55.9425,118655692
1958,AAPL.O,2018-10-09T00:00:00Z,55.91,56.8175,55.56155,56.7175,107564116
1959,AAPL.O,2018-10-10T00:00:00Z,56.365,56.5875,54.0125,54.09,167962216
1960,AAPL.O,2018-10-11T00:00:00Z,53.63,54.875,53.08,53.6125,212497568
1961,AAPL.O,2018-10-12T00:00:00Z,55.105,55.72,54.21,55.5275,161351404
1962,AAPL.O,2018-10-15T00:00:00Z,55.29,55.4575,54.3175,54.34,123164028
1963,AAPL.O,2018-10-16T00:00:00Z,54.7325,55.7475,54.190675,55.5375,116735852
1964,AAPL.O,2018-10-17T00:00:00Z,55.575,55.66,54.835,55.2975,91541588
1965,AAPL.O,2018-10-18T00:00:00Z,54.465,54.935,53.25,54.005,130325260
1966,AAPL.O,2018-10-19T00:00:00Z,54.515,55.315,54.3575,54.8275,132314904
1967,AAPL.O,2018-10-22T00:00:00Z,54.9475,55.84,54.735,55.1625,115168328
1968,AAPL.O,2018-10-23T00:00:00Z,53.9575,55.8125,53.675,55.6825,155071384
1969,AAPL.O,2018-10-24T00:00:00Z,55.65,56.0575,53.635,53.7725,163700652
1970,AAPL.O,2018-10-25T00:00:00Z,54.4275,55.345,54.1875,54.95,119423072
1971,AAPL.O,2018-10-26T00:00:00Z,53.975,55.0475,53.1675,54.075,189033500
1972,AAPL.O,2018-10-29T00:00:00Z,54.7975,54.9225,51.5225,53.06,183742080
1973,AAPL.O,2018-10-30T00:00:00Z,52.7875,53.795,52.3175,53.325,146639960
1974,AAPL.O,2018-10-31T00:00:00Z,54.22,55.1125,54.155,54.715,153435732
1975,AAPL.O,2018-11-01T00:00:00Z,54.7625,55.59,54.2025,55.555,233292720
1976,AAPL.O,2018-11-02T00:00:00Z,52.3875,53.4125,51.3575,51.87,365314616
1977,AAPL.O,2018-11-05T00:00:00Z,51.075,51.0975,49.5425,50.3975,264654676
1978,AAPL.O,2018-11-06T00:00:00Z,50.48,51.18,50.4225,50.9425,127531524
1979,AAPL.O,2018-11-07T00:00:00Z,51.4925,52.515,51.0325,52.4875,133697736
1980,AAPL.O,2018-11-08T00:00:00Z,52.495,52.53,51.6875,52.1225,101450544
1981,AAPL.O,2018-11-09T00:00:00Z,51.3875,51.5025,50.5625,51.1175,137463000
1982,AAPL.O,2018-11-12T00:00:00Z,49.75,49.9625,48.4475,48.5425,204542072
1983,AAPL.O,2018-11-13T00:00:00Z,47.9075,49.295,47.862525,48.0575,187531744
1984,AAPL.O,2018-11-14T00:00:00Z,48.475,48.62,46.4825,46.7,243203828
1985,AAPL.O,2018-11-15T00:00:00Z,47.0975,47.9925,46.725,47.8525,185915204
1986,AAPL.O,2018-11-16T00:00:00Z,47.625,48.742375,47.365,48.3825,147713012
1987,AAPL.O,2018-11-19T00:00:00Z,47.5,47.675,46.2475,46.465,167683488
1988,AAPL.O,2018-11-20T00:00:00Z,44.5925,45.3675,43.8775,44.245,271300988
1989,AAPL.O,2018-11-21T00:00:00Z,44.9325,45.0675,44.1375,44.195,124496840
1990,AAPL.O,2018-11-23T00:00:00Z,43.735,44.14875,43.025,43.0725,94495888
1991,AAPL.O,2018-11-26T00:00:00Z,43.56,43.7375,42.565,43.655,179994080
1992,AAPL.O,2018-11-27T00:00:00Z,42.8775,43.6925,42.72,43.56,165549508
1993,AAPL.O,2018-11-28T00:00:00Z,44.1825,45.3225,43.7325,45.235,184250156
1994,AAPL.O,2018-11-29T00:00:00Z,45.665,45.7,44.425,44.8875,167079968
1995,AAPL.O,2018-11-30T00:00:00Z,45.0725,45.0825,44.2575,44.645,158126196
1996,AAPL.O,2018-12-03T00:00:00Z,46.115,46.235,45.3025,46.205,163192008
1997,AAPL.O,2018-12-04T00:00:00Z,45.2375,45.597475,44.0675,44.1725,165377128
1998,AAPL.O,2018-12-06T00:00:00Z,42.94,43.695,42.605,43.68,172393640
1999,AAPL.O,2018-12-07T00:00:00Z,43.3725,43.6225,42.075,42.1225,169126524
2000,AAPL.O,2018-12-10T00:00:00Z,41.25,42.5225,40.8325,42.4,248103976
2001,AAPL.O,2018-12-11T00:00:00Z,42.915,42.9475,41.75,42.1575,189126660
2002,AAPL.O,2018-12-12T00:00:00Z,42.6,42.98,42.255,42.275,142510696
2003,AAPL.O,2018-12-13T00:00:00Z,42.6225,43.1425,42.3875,42.7375,127591308
2004,AAPL.O,2018-12-14T00:00:00Z,42.25,42.27,41.32,41.37,162814840
2005,AAPL.O,2018-12-17T00:00:00Z,41.3625,42.0875,40.6825,40.985,177151688
2006,AAPL.O,2018-12-18T00:00:00Z,41.345,41.8825,41.0975,41.5175,135366072
2007,AAPL.O,2018-12-19T00:00:00Z,41.5,41.8625,39.7725,40.2225,196189188
2008,AAPL.O,2018-12-20T00:00:00Z,40.1,40.5275,38.825,39.2075,259091840
2009,AAPL.O,2018-12-21T00:00:00Z,39.215,39.54,37.4075,37.6825,382977536
2010,AAPL.O,2018-12-24T00:00:00Z,37.0375,37.8875,36.6475,36.7075,148676928
2011,AAPL.O,2018-12-26T00:00:00Z,37.075,39.3075,36.68,39.2925,234330176
2012,AAPL.O,2018-12-27T00:00:00Z,38.96,39.1925,37.5175,39.0375,212468260
2013,AAPL.O,2018-12-28T00:00:00Z,39.375,39.63,38.6375,39.0575,169165696
2014,AAPL.O,2018-12-31T00:00:00Z,39.6325,39.84,39.12,39.435,140013864
2015,AAPL.O,2019-01-02T00:00:00Z,38.7225,39.7125,38.5575,39.48,148158948
2016,AAPL.O,2019-01-03T00:00:00Z,35.995,36.43,35.5,35.5475,365248780
2017,AAPL.O,2019-01-04T00:00:00Z,36.1325,37.137475,35.95,37.065,234428280
2018,AAPL.O,2019-01-07T00:00:00Z,37.175,37.2075,36.475,36.9825,219111056
2019,AAPL.O,2019-01-08T00:00:00Z,37.39,37.955,37.13,37.6875,164101256
2020,AAPL.O,2019-01-09T00:00:00Z,37.8225,38.6325,37.4075,38.3275,180396324
2021,AAPL.O,2019-01-10T00:00:00Z,38.125,38.4925,37.715,38.45,143122680
2022,AAPL.O,2019-01-11T00:00:00Z,38.22,38.425,37.8775,38.0725,108092964
2023,AAPL.O,2019-01-14T00:00:00Z,37.7125,37.8175,37.305,37.5,129756744
2024,AAPL.O,2019-01-15T00:00:00Z,37.5675,38.3475,37.5125,38.2675,114841296
2025,AAPL.O,2019-01-16T00:00:00Z,38.27,38.97,38.25,38.735,122278824
2026,AAPL.O,2019-01-17T00:00:00Z,38.55,39.415,38.315,38.965,119284640
2027,AAPL.O,2019-01-18T00:00:00Z,39.375,39.47,38.99515,39.205,135004092
2028,AAPL.O,2019-01-22T00:00:00Z,39.1025,39.1825,38.155,38.325,121575880
2029,AAPL.O,2019-01-23T00:00:00Z,38.5375,38.785,37.925,38.48,92522280
2030,AAPL.O,2019-01-24T00:00:00Z,38.5275,38.62,37.935,38.175,101766196
2031,AAPL.O,2019-01-25T00:00:00Z,38.87,39.5325,38.58,39.44,134191572
2032,AAPL.O,2019-01-28T00:00:00Z,38.9475,39.0825,38.415,39.075,104768232
2033,AAPL.O,2019-01-29T00:00:00Z,39.0625,39.5325,38.5275,38.67,166348956
2034,AAPL.O,2019-01-30T00:00:00Z,40.8125,41.5375,40.0575,41.3125,244439120
2035,AAPL.O,2019-01-31T00:00:00Z,41.5275,42.25,41.14,41.61,162958596
2036,AAPL.O,2019-02-01T00:00:00Z,41.74,42.245,41.4825,41.63,130672552
2037,AAPL.O,2019-02-04T00:00:00Z,41.8525,42.91375,41.82,42.8125,125982328
2038,AAPL.O,2019-02-05T00:00:00Z,43.215,43.77,43.087525,43.545,144406512
2039,AAPL.O,2019-02-06T00:00:00Z,43.6625,43.8925,43.213275,43.56,112958364
2040,AAPL.O,2019-02-07T00:00:00Z,43.1,43.485,42.585,42.735,126966760
2041,AAPL.O,2019-02-08T00:00:00Z,42.2475,42.665,42.105,42.6025,95279864
2042,AAPL.O,2019-02-11T00:00:00Z,42.7625,42.8025,42.3125,42.3575,83973700
2043,AAPL.O,2019-02-12T00:00:00Z,42.525,42.75,42.425,42.7225,89134092
2044,AAPL.O,2019-02-13T00:00:00Z,42.8475,43.12,42.48,42.545,89960932
2045,AAPL.O,2019-02-14T00:00:00Z,42.4275,42.815375,42.345,42.7,87342988
2046,AAPL.O,2019-02-15T00:00:00Z,42.8125,42.925,42.4375,42.605,98507256
2047,AAPL.O,2019-02-19T00:00:00Z,42.4275,42.86,42.3725,42.7325,75891304
2048,AAPL.O,2019-02-20T00:00:00Z,42.7975,43.33,42.7475,43.0075,104457448
2049,AAPL.O,2019-02-21T00:00:00Z,42.95,43.0925,42.575,42.765,68998680
2050,AAPL.O,2019-02-22T00:00:00Z,42.895,43.25,42.845,43.2425,75652616
2051,AAPL.O,2019-02-25T00:00:00Z,43.54,43.9675,43.4875,43.5575,87493432
2052,AAPL.O,2019-02-26T00:00:00Z,43.4275,43.825,43.2933,43.5825,68280844
2053,AAPL.O,2019-02-27T00:00:00Z,43.3025,43.75,43.1825,43.7175,111341556
2054,AAPL.O,2019-02-28T00:00:00Z,43.58,43.7275,43.23,43.2875,112861664
2055,AAPL.O,2019-03-01T00:00:00Z,43.57,43.7875,43.2225,43.7425,103544668
2056,AAPL.O,2019-03-04T00:00:00Z,43.9225,44.4375,43.4925,43.9625,109744812
2057,AAPL.O,2019-03-05T00:00:00Z,43.985,44.0,43.635,43.8825,78949676
2058,AAPL.O,2019-03-06T00:00:00Z,43.6675,43.8725,43.485,43.63,83241536
2059,AAPL.O,2019-03-07T00:00:00Z,43.4675,43.61,43.005,43.125,99185496
2060,AAPL.O,2019-03-08T00:00:00Z,42.58,43.2675,42.375,43.2275,95997432
2061,AAPL.O,2019-03-11T00:00:00Z,43.8725,44.78,43.8375,44.725,128044136
2062,AAPL.O,2019-03-12T00:00:00Z,45.0,45.6675,44.8425,45.2275,129870336
2063,AAPL.O,2019-03-13T00:00:00Z,45.5625,45.825,45.23,45.4275,124130096
2064,AAPL.O,2019-03-14T00:00:00Z,45.975,46.025,45.64,45.9325,94318032
2065,AAPL.O,2019-03-15T00:00:00Z,46.2125,46.8325,45.935,46.53,156171648
2066,AAPL.O,2019-03-18T00:00:00Z,46.45,47.0975,46.4475,47.005,104879328
2067,AAPL.O,2019-03-19T00:00:00Z,47.0875,47.2475,46.48,46.6325,126585476
2068,AAPL.O,2019-03-20T00:00:00Z,46.5575,47.3725,46.1825,47.04,124140924
2069,AAPL.O,2019-03-21T00:00:00Z,47.505,49.0825,47.4525,48.7725,204136948
2070,AAPL.O,2019-03-22T00:00:00Z,48.835,49.4225,47.695,47.7625,169630664
2071,AAPL.O,2019-03-25T00:00:00Z,47.8775,47.995,46.65,47.185,175381172
2072,AAPL.O,2019-03-26T00:00:00Z,47.916000000000004,48.22,46.145,46.6975,199202152
2073,AAPL.O,2019-03-27T00:00:00Z,47.1875,47.44,46.6375,47.1175,119393708
2074,AAPL.O,2019-03-28T00:00:00Z,47.2375,47.38975,46.8825,47.18,83121452
2075,AAPL.O,2019-03-29T00:00:00Z,47.4575,47.52,47.135,47.4875,94255844
2076,AAPL.O,2019-04-01T00:00:00Z,47.91,47.92,47.095,47.81,111447856
2077,AAPL.O,2019-04-02T00:00:00Z,47.7725,48.615,47.7625,48.505,91062928
2078,AAPL.O,2019-04-03T00:00:00Z,48.3125,49.125,48.2875,48.8375,93087320
2079,AAPL.O,2019-04-04T00:00:00Z,48.6975,49.0925,48.285,48.9225,76457100
2080,AAPL.O,2019-04-05T00:00:00Z,49.1125,49.275,48.9825,49.25,74106576
2081,AAPL.O,2019-04-08T00:00:00Z,49.105,50.0575,49.085,50.025,103526788
2082,AAPL.O,2019-04-09T00:00:00Z,50.08,50.7125,49.8075,49.875,143072948
2083,AAPL.O,2019-04-10T00:00:00Z,49.67,50.185,49.545,50.155,86781152
2084,AAPL.O,2019-04-11T00:00:00Z,50.2125,50.25,49.610775,49.7375,83603232
2085,AAPL.O,2019-04-12T00:00:00Z,49.8,50.035,49.0525,49.7175,111042672
2086,AAPL.O,2019-04-15T00:00:00Z,49.645,49.9625,49.5025,49.8075,70146584
2087,AAPL.O,2019-04-16T00:00:00Z,49.865,50.3425,49.64,49.8125,102785540
2088,AAPL.O,2019-04-17T00:00:00Z,49.885,50.845,49.6525,50.7825,115627120
2089,AAPL.O,2019-04-18T00:00:00Z,50.78,51.0375,50.63,50.965,96783064
2090,AAPL.O,2019-04-22T00:00:00Z,50.7075,51.235,50.585,51.1325,77758180
2091,AAPL.O,2019-04-23T00:00:00Z,51.1075,51.9375,50.975,51.87,93291964
2092,AAPL.O,2019-04-24T00:00:00Z,51.84,52.12,51.7625,51.79,70162436
2093,AAPL.O,2019-04-25T00:00:00Z,51.7075,51.94,51.28,51.32,74172824
2094,AAPL.O,2019-04-26T00:00:00Z,51.225,51.25,50.53,51.075,74596408
2095,AAPL.O,2019-04-29T00:00:00Z,51.1,51.4925,50.965,51.1525,88818864
2096,AAPL.O,2019-04-30T00:00:00Z,50.765,50.85,49.7775,50.1675,186139692
2097,AAPL.O,2019-05-01T00:00:00Z,52.47,53.8275,52.3075,52.63,259309312
2098,AAPL.O,2019-05-02T00:00:00Z,52.46,53.1625,52.0325,52.2875,127985296
2099,AAPL.O,2019-05-03T00:00:00Z,52.7225,52.96,52.5575,52.9375,83569512
2100,AAPL.O,2019-05-06T00:00:00Z,51.0725,52.21,50.875,52.12,129772452
2101,AAPL.O,2019-05-07T00:00:00Z,51.47,51.854375,50.20625,50.715,155054792
2102,AAPL.O,2019-05-08T00:00:00Z,50.475,51.335,50.4375,50.725,105358016
2103,AAPL.O,2019-05-09T00:00:00Z,50.1,50.42,49.165,50.18,139634428
2104,AAPL.O,2019-05-10T00:00:00Z,49.35475,49.7125,48.1925,49.295,164834848
2105,AAPL.O,2019-05-13T00:00:00Z,46.9275,47.37,45.7125,46.43,229722492
2106,AAPL.O,2019-05-14T00:00:00Z,46.6025,47.425,46.3525,47.165,146118708
2107,AAPL.O,2019-05-15T00:00:00Z,46.5675,47.9375,46.505,47.73,106178872
2108,AAPL.O,2019-05-16T00:00:00Z,47.4775,48.117225,47.21,47.52,132125456
2109,AAPL.O,2019-05-17T00:00:00Z,46.7325,47.725,46.69,47.25,131516360
2110,AAPL.O,2019-05-20T00:00:00Z,45.88,46.08725,45.070975,45.7725,154449160
2111,AAPL.O,2019-05-21T00:00:00Z,46.305,47.0,46.175,46.65,113459392
2112,AAPL.O,2019-05-22T00:00:00Z,46.165,46.4275,45.6375,45.695,118994224
2113,AAPL.O,2019-05-23T00:00:00Z,44.95,45.135,44.4525,44.915,146118944
2114,AAPL.O,2019-05-24T00:00:00Z,45.05,45.535,44.655,44.7425,94858744
2115,AAPL.O,2019-05-28T00:00:00Z,44.73,45.1475,44.4775,44.5575,111792640
2116,AAPL.O,2019-05-29T00:00:00Z,44.105,44.8375,44.0,44.345,113924660
2117,AAPL.O,2019-05-30T00:00:00Z,44.4875,44.8075,44.1675,44.575,84873648
2118,AAPL.O,2019-05-31T00:00:00Z,44.0575,44.4975,43.7475,43.7675,108174336
2119,AAPL.O,2019-06-03T00:00:00Z,43.9,44.48,42.5675,43.325,161584276
2120,AAPL.O,2019-06-04T00:00:00Z,43.86,44.9575,43.63,44.91,123871844
2121,AAPL.O,2019-06-05T00:00:00Z,46.07,46.2475,45.285,45.635,119093708
2122,AAPL.O,2019-06-06T00:00:00Z,45.77,46.3675,45.537225,46.305,90105244
2123,AAPL.O,2019-06-07T00:00:00Z,46.6275,47.98,46.4425,47.5375,122737572
2124,AAPL.O,2019-06-10T00:00:00Z,47.9525,48.8425,47.905,48.145,104883404
2125,AAPL.O,2019-06-11T00:00:00Z,48.715,49.0,48.4,48.7025,107731528
2126,AAPL.O,2019-06-12T00:00:00Z,48.4875,48.9925,48.34625,48.5475,73012756
2127,AAPL.O,2019-06-13T00:00:00Z,48.675,49.1975,48.4,48.5375,86698500
2128,AAPL.O,2019-06-14T00:00:00Z,47.88625,48.396575,47.575,48.185,75045896
2129,AAPL.O,2019-06-17T00:00:00Z,48.225,48.74,48.0425,48.4725,58676576
2130,AAPL.O,2019-06-18T00:00:00Z,49.0125,50.0725,48.8025,49.6125,106204016
2131,AAPL.O,2019-06-19T00:00:00Z,49.92,49.97,49.3275,49.4675,84496940
2132,AAPL.O,2019-06-20T00:00:00Z,50.0925,50.1525,49.5075,49.865,86055952
2133,AAPL.O,2019-06-21T00:00:00Z,49.7,50.2125,49.5375,49.695,191202356
2134,AAPL.O,2019-06-24T00:00:00Z,49.635,50.04,49.5425,49.645,72881684
2135,AAPL.O,2019-06-25T00:00:00Z,49.6075,49.815,48.8225,48.8925,84281336
2136,AAPL.O,2019-06-26T00:00:00Z,49.4425,50.2475,49.3375,49.95,104270048
2137,AAPL.O,2019-06-27T00:00:00Z,50.0725,50.3925,49.8925,49.935,83598868
2138,AAPL.O,2019-06-28T00:00:00Z,49.67,49.87375,49.2625,49.48,124442568
2139,AAPL.O,2019-07-01T00:00:00Z,50.7925,51.1225,50.1625,50.3875,109266956
2140,AAPL.O,2019-07-02T00:00:00Z,50.3525,50.783075,50.34,50.6825,67740868
2141,AAPL.O,2019-07-03T00:00:00Z,50.82,51.11,50.672525,51.1025,45448180
2142,AAPL.O,2019-07-05T00:00:00Z,50.8375,51.27,50.725,51.0575,69062072
2143,AAPL.O,2019-07-08T00:00:00Z,50.2025,50.35,49.6025,50.005,101354512
2144,AAPL.O,2019-07-09T00:00:00Z,49.8,50.3775,49.7025,50.31,82312060
2145,AAPL.O,2019-07-10T00:00:00Z,50.4625,50.9325,50.39,50.8075,71588552
2146,AAPL.O,2019-07-11T00:00:00Z,50.8275,51.0975,50.4275,50.4375,80767368
2147,AAPL.O,2019-07-12T00:00:00Z,50.6125,51.0,50.55,50.825,70380848
2148,AAPL.O,2019-07-15T00:00:00Z,51.0225,51.4675,51.0,51.3025,67789680
2149,AAPL.O,2019-07-16T00:00:00Z,51.1475,51.5275,50.875,51.125,67467264
2150,AAPL.O,2019-07-17T00:00:00Z,51.0125,51.272875,50.8175,50.8375,56429800
2151,AAPL.O,2019-07-18T00:00:00Z,51.0,51.47,50.925,51.415,74328644
2152,AAPL.O,2019-07-19T00:00:00Z,51.4475,51.625,50.59,50.6475,83717228
2153,AAPL.O,2019-07-22T00:00:00Z,50.9125,51.8075,50.9025,51.805,89111728
2154,AAPL.O,2019-07-23T00:00:00Z,52.115,52.2275,51.8225,52.21,73420840
2155,AAPL.O,2019-07-24T00:00:00Z,51.9175,52.2875,51.7925,52.1675,59966268
2156,AAPL.O,2019-07-25T00:00:00Z,52.2225,52.31,51.6825,51.755,55638248
2157,AAPL.O,2019-07-26T00:00:00Z,51.87,52.4325,51.785,51.935,70475496
2158,AAPL.O,2019-07-29T00:00:00Z,52.115,52.66,52.11,52.42,86693556
2159,AAPL.O,2019-07-30T00:00:00Z,52.19,52.54,51.8275,52.195,135742872
2160,AAPL.O,2019-07-31T00:00:00Z,54.105,55.3425,52.825,53.26,277125444
2161,AAPL.O,2019-08-01T00:00:00Z,53.475,54.5075,51.685875,52.1075,216071688
2162,AAPL.O,2019-08-02T00:00:00Z,51.3825,51.6075,50.4075,51.005,163448488
2163,AAPL.O,2019-08-05T00:00:00Z,49.4975,49.66225,48.145,48.335,209571876
2164,AAPL.O,2019-08-06T00:00:00Z,49.0775,49.51675,48.51,49.25,143299148
2165,AAPL.O,2019-08-07T00:00:00Z,48.8525,49.89,48.455,49.76,133457600
2166,AAPL.O,2019-08-08T00:00:00Z,50.05,50.8825,49.8475,50.8575,108038092
2167,AAPL.O,2019-08-09T00:00:00Z,50.325,50.69,49.8225,50.2475,98478984
2168,AAPL.O,2019-08-12T00:00:00Z,49.905,50.5129,49.7875,50.12,89927556
2169,AAPL.O,2019-08-13T00:00:00Z,50.255,53.035,50.2075,52.2425,190159144
2170,AAPL.O,2019-08-14T00:00:00Z,50.79,51.61,50.646725,50.6875,146189772
2171,AAPL.O,2019-08-15T00:00:00Z,50.865,51.285,49.9175,50.435,111533452
2172,AAPL.O,2019-08-16T00:00:00Z,51.07,51.79,50.96,51.625,115254496
2173,AAPL.O,2019-08-19T00:00:00Z,52.655,53.182675,52.50625,52.5875,97727660
2174,AAPL.O,2019-08-20T00:00:00Z,52.72,53.3375,52.58,52.59,107678116
2175,AAPL.O,2019-08-21T00:00:00Z,53.2475,53.4125,52.9008,53.16,86258988
2176,AAPL.O,2019-08-22T00:00:00Z,53.2975,53.60875,52.6875,53.115,89071276
2177,AAPL.O,2019-08-23T00:00:00Z,52.3575,53.01275,50.25,50.66,187531372
2178,AAPL.O,2019-08-26T00:00:00Z,51.465,51.7975,51.264325,51.6225,104264520
2179,AAPL.O,2019-08-27T00:00:00Z,51.965,52.1375,50.8825,51.04,103589376
2180,AAPL.O,2019-08-28T00:00:00Z,51.025,51.43,50.83,51.3825,63830528
2181,AAPL.O,2019-08-29T00:00:00Z,52.125,52.33,51.66375,52.2525,84030608
2182,AAPL.O,2019-08-30T00:00:00Z,52.54,52.6125,51.8,52.185,84650244
2183,AAPL.O,2019-09-03T00:00:00Z,51.6075,51.745,51.055,51.425,80238296
2184,AAPL.O,2019-09-04T00:00:00Z,52.0975,52.37,51.83,52.2975,76867280
2185,AAPL.O,2019-09-05T00:00:00Z,53.0,53.4925,52.8775,53.32,95787936
2186,AAPL.O,2019-09-06T00:00:00Z,53.5125,53.605,53.1275,53.315,77449176
2187,AAPL.O,2019-09-09T00:00:00Z,53.71,54.11,52.7675,53.5425,109237604
