,MKT_Index,SMB_Index,HML_Index,RF_Index,MKT-RF,SMB,HML,RF
19990323,12134.35855,113.7884872,2178.599314,1478.040712,-2.64,0.47,0.87,0.018
19990324,12196.24378,113.2309236,2172.281376,1478.30676,0.51,-0.49,-0.29,0.018
19990325,12413.33692,113.6951704,2152.296387,1478.572855,1.78,0.41,-0.92,0.018
19990326,12351.27024,114.7980136,2143.041512,1478.838998,-0.5,0.97,-0.43,0.018
19990329,12595.82539,114.5684175,2106.181198,1479.105189,1.98,-0.2,-1.72,0.018
19990330,12516.47169,115.3360259,2099.441419,1479.371428,-0.63,0.67,-0.32,0.018
19990331,12408.83003,115.3475595,2104.480078,1479.637715,-0.86,0.01,0.24,0.018
19990401,12475.83771,115.0361211,2112.266654,1479.904049,0.54,-0.27,0.37,0.018
19990405,12709.13588,114.1043286,2093.256254,1480.170432,1.87,-0.81,-0.9,0.018
19990406,12676.09212,114.1499703,2092.209626,1480.436863,-0.26,0.04,-0.05,0.018
19990407,12729.33171,113.2025255,2090.74508,1480.703342,0.42,-0.83,-0.07,0.018
19990408,12890.99422,112.7383952,2073.391895,1480.969868,1.27,-0.41,-0.83,0.018
19990409,12946.4255,114.1025298,2064.47631,1481.236443,0.43,1.21,-0.43,0.018
19990412,13059.0594,114.4106066,2058.282881,1481.503065,0.87,0.27,-0.3,0.018
19990413,13014.6586,116.744583,2051.078891,1481.769736,-0.34,2.04,-0.35,0.018
19990414,12828.54898,117.4683994,2091.690253,1482.036454,-1.43,0.62,1.98,0.018
19990415,12778.51764,117.3744247,2112.816325,1482.303221,-0.39,-0.08,1.01,0.018
19990416,12749.12705,118.2782077,2134.367051,1482.570036,-0.23,0.77,1.02,0.018
19990419,12432.9487,117.1072535,2209.069898,1482.836898,-2.48,-0.99,3.5,0.018
19990420,12604.52339,116.8613282,2169.085733,1483.103809,1.38,-0.21,-1.81,0.018
19990421,12923.41783,117.5274378,2131.56055,1483.370767,2.53,0.57,-1.73,0.018
19990422,13097.88397,116.787015,2117.49225,1483.637774,1.35,-0.63,-0.66,0.018
19990423,13112.29164,117.569488,2118.550996,1483.904829,0.11,0.67,0.05,0.018
19990426,13169.98573,118.6511272,2091.857254,1484.171932,0.44,0.92,-1.26,0.018
19990427,13181.83872,118.4968808,2103.571654,1484.439083,0.09,-0.13,0.56,0.018
19990428,13065.83853,118.4376323,2134.914872,1484.706282,-0.88,-0.05,1.49,0.018
19990429,13007.04226,118.8758516,2150.072768,1484.973529,-0.45,0.37,0.71,0.018
19990430,12945.90916,119.6604322,2143.622549,1485.240824,-0.47,0.66,-0.3,0.018
19990503,13088.31416,118.1407447,2150.267779,1485.493315,1.1,-1.27,0.31,0.017
19990504,12893.29828,119.133127,2163.384413,1485.745849,-1.49,0.84,0.61,0.017
19990505,13026.09925,118.0490155,2162.735397,1485.998426,1.03,-0.91,-0.03,0.017
19990506,12876.29911,119.0524321,2185.444119,1486.251046,-1.15,0.85,1.05,0.017
19990507,12990.89818,118.504791,2180.199053,1486.503708,0.89,-0.46,-0.24,0.017
19990510,12987.00091,119.8201941,2183.469352,1486.756414,-0.03,1.11,0.15,0.017
19990511,13141.54622,119.8561402,2165.346556,1487.009162,1.19,0.03,-0.83,0.017
19990512,13226.96627,120.0119532,2153.004081,1487.261954,0.65,0.13,-0.57,0.017
19990513,13257.38829,120.2639783,2157.094788,1487.514789,0.23,0.21,0.19,0.017
19990514,12973.68018,121.2260901,2166.801715,1487.767666,-2.14,0.8,0.45,0.017
19990517,12993.1407,121.2139675,2150.767382,1488.020587,0.15,-0.01,-0.74,0.017
19990518,12941.16814,121.686702,2161.521219,1488.27355,-0.4,0.39,0.5,0.017
19990519,13047.28572,121.4798346,2162.169676,1488.526557,0.82,-0.17,0.03,0.017
19990520,13000.31549,122.658189,2167.791317,1488.779606,-0.36,0.97,0.26,0.017
19990521,12926.21369,123.602657,2179.714169,1489.032699,-0.57,0.77,0.55,0.017
19990524,12676.73777,123.6891789,2200.639425,1489.285834,-1.93,0.07,0.96,0.017
19990525,12447.28881,123.6273343,2220.225116,1489.539013,-1.81,-0.05,0.89,0.017
19990526,12622.79558,122.1438063,2205.127585,1489.792234,1.41,-1.2,-0.68,0.017
19990527,12442.28961,123.5728888,2207.1122,1490.045499,-1.43,1.17,0.09,0.017
19990528,12632.65664,123.4987451,2193.648815,1490.298807,1.53,-0.06,-0.61,0.017
19990601,12531.59538,123.9433406,2208.565627,1490.567061,-0.8,0.36,0.68,0.018
19990602,12547.88646,123.5591162,2198.847939,1490.835363,0.13,-0.31,-0.44,0.018
19990603,12562.94392,123.2749302,2204.564943,1491.103713,0.12,-0.23,0.26,0.018
19990604,12817.97168,122.9544154,2171.055556,1491.372112,2.03,-0.26,-1.52,0.018
19990607,12908.97928,123.2249151,2170.621345,1491.640559,0.71,0.22,-0.02,0.018
19990608,12750.19884,123.8410397,2183.862135,1491.909054,-1.23,0.5,0.61,0.018
19990609,12770.59916,124.6460065,2174.253142,1492.177598,0.16,0.65,-0.44,0.018
19990610,12617.35197,125.2941657,2184.906982,1492.44619,-1.2,0.52,0.49,0.018
19990611,12516.41315,125.1939304,2193.428119,1492.71483,-0.8,-0.08,0.39,0.018
19990614,12455.08273,123.654045,2215.362401,1492.983519,-0.49,-1.23,1,0.018
19990615,12519.84916,123.0481402,2216.691618,1493.252256,0.52,-0.49,0.06,0.018
19990616,12802.79775,122.3590706,2191.864672,1493.521041,2.26,-0.56,-1.12,0.018
19990617,12894.97789,122.5059015,2177.179179,1493.789875,0.72,0.12,-0.67,0.018
19990618,12923.34684,123.0081757,2174.348846,1494.058757,0.22,0.41,-0.13,0.018
19990621,13004.76393,124.0168427,2158.041229,1494.327688,0.63,0.82,-0.75,0.018
19990622,12883.81962,124.7981489,2162.78892,1494.596667,-0.93,0.63,0.22,0.018
19990623,12865.78228,124.9978259,2163.437757,1494.865694,-0.14,0.16,0.03,0.018
19990624,12697.24053,125.797812,2172.956883,1495.13477,-1.31,0.64,0.44,0.018
19990625,12689.62218,126.0116683,2172.956883,1495.403894,-0.06,0.17,0,0.018
19990628,12845.70454,126.2006858,2167.741786,1495.673067,1.23,0.15,-0.24,0.018
19990629,13037.10553,126.1754456,2148.23211,1495.942288,1.49,-0.02,-0.9,0.018
19990630,13245.69922,127.5129053,2114.504866,1496.211557,1.6,1.06,-1.57,0.018
19990701,13318.55057,126.531056,2107.104099,1496.480876,0.55,-0.77,-0.35,0.018
19990702,13415.77599,126.5943215,2095.093606,1496.750242,0.73,0.05,-0.57,0.018
19990706,13405.04337,126.9108073,2093.83655,1497.019657,-0.08,0.25,-0.06,0.018
19990707,13434.53446,126.3016354,2087.55504,1497.289121,0.22,-0.48,-0.3,0.018
19990708,13438.56482,127.0089246,2078.161042,1497.558633,0.03,0.56,-0.45,0.018
19990709,13511.13307,127.4915585,2074.420352,1497.828193,0.54,0.38,-0.18,0.018
19990712,13478.70635,128.3202536,2073.590584,1498.097802,-0.24,0.65,-0.04,0.018
19990713,13426.1394,128.6282222,2076.078893,1498.36746,-0.39,0.24,0.12,0.018
19990714,13487.89964,129.1941864,2063.414812,1498.637166,0.46,0.44,-0.61,0.018
19990715,13599.84921,129.4654942,2053.510421,1498.906921,0.83,0.21,-0.48,0.018
19990716,13665.12848,128.895846,2052.689016,1499.176724,0.48,-0.44,-0.04,0.018
19990719,13553.07443,129.114969,2062.131386,1499.446576,-0.82,0.17,0.46,0.018
19990720,13252.19618,129.2699069,2085.639684,1499.716476,-2.22,0.12,1.14,0.018
19990721,13287.97711,129.4379578,2076.462869,1499.986425,0.27,0.13,-0.44,0.018
19990722,13111.24701,129.5415082,2096.604559,1500.256423,-1.33,0.08,0.97,0.018
19990723,13069.29102,129.269471,2093.878973,1500.526469,-0.32,-0.21,-0.13,0.018
19990726,12935.98425,128.5843428,2109.16429,1500.796564,-1.02,-0.53,0.73,0.018
19990727,13080.86728,128.057147,2094.40014,1501.066707,1.12,-0.41,-0.7,0.018
19990728,13100.48858,128.4029013,2086.650859,1501.336899,0.15,0.27,-0.37,0.018
19990729,12871.23003,129.186159,2100.005425,1501.60714,-1.75,0.61,0.64,0.018
19990730,12778.55717,130.9043349,2103.365433,1501.877429,-0.72,1.33,0.16,0.018
19990802,12744.05507,130.3414463,2111.568558,1502.147767,-0.27,-0.43,0.39,0.018
19990803,12643.37703,129.4681586,2119.803676,1502.418154,-0.79,-0.67,0.39,0.018
19990804,12460.04806,128.9114455,2145.24132,1502.688589,-1.45,-0.43,1.2,0.018
19990805,12538.54637,127.8672628,2139.449168,1502.959073,0.63,-0.81,-0.27,0.018
19990806,12413.1609,128.8646275,2144.369901,1503.229605,-1,0.78,0.23,0.018
19990809,12362.26694,128.3620554,2160.452676,1503.500187,-0.41,-0.39,0.75,0.018
19990810,12218.86465,128.772814,2163.477309,1503.770817,-1.16,0.32,0.14,0.018
19990811,12416.81025,127.8327724,2158.934007,1504.041495,1.62,-0.73,-0.21,0.018
19990812,12399.42672,128.2674039,2161.308834,1504.312223,-0.14,0.34,0.11,0.018
19990813,12673.45405,127.2540914,2133.860212,1504.582999,2.21,-0.79,-1.27,0.018
19990816,12706.40503,127.1268373,2124.044455,1504.853824,0.26,-0.1,-0.46,0.018
19990817,12829.65716,126.3259382,2122.132815,1505.124698,0.97,-0.63,-0.09,0.018
19990818,12733.43473,126.9070375,2116.61527,1505.39562,-0.75,0.46,-0.26,0.018
19990819,12634.11394,127.6811705,2131.643238,1505.666591,-0.78,0.61,0.71,0.018
19990820,12746.55755,127.2342864,2123.116665,1505.937611,0.89,-0.35,-0.4,0.018
19990823,12970.89697,126.1273481,2100.82394,1506.20868,1.76,-0.87,-1.05,0.018
19990824,12994.24458,126.1021226,2091.370233,1506.479798,0.18,-0.02,-0.45,0.018
19990825,13151.47494,126.0769022,2056.235213,1506.750964,1.21,-0.02,-1.68,0.018
19990826,12996.28754,127.2368097,2060.14206,1507.022179,-1.18,0.92,0.19,0.018
19990827,12867.62429,127.7330332,2069.824727,1507.293443,-0.99,0.39,0.47,0.018
19990830,12638.58058,129.0742301,2067.133955,1507.564756,-1.78,1.05,-0.13,0.018
19990831,12617.09499,129.4743602,2063.206401,1507.836118,-0.17,0.31,-0.19,0.018
19990901,12712.98491,129.202464,2061.143194,1508.107528,0.76,-0.21,-0.1,0.018
19990902,12603.65324,129.6675929,2064.441023,1508.378988,-0.86,0.36,0.16,0.018
19990903,12961.59699,128.4487175,2039.048399,1508.650496,2.84,-0.94,-1.23,0.018
19990907,12917.52756,129.5148419,2041.291352,1508.922053,-0.34,0.83,0.11,0.018
19990908,12846.48116,129.7479686,2047.823484,1509.193659,-0.55,0.18,0.32,0.018
19990909,12886.30525,129.9555654,2048.233049,1509.465314,0.31,0.16,0.02,0.018
19990910,12943.005,130.4883832,2038.811177,1509.737017,0.44,0.41,-0.46,0.018
19990913,12860.16977,130.905946,2040.442226,1510.00877,-0.64,0.32,0.08,0.018
19990914,12793.29688,131.2201203,2035.749209,1510.280572,-0.52,0.24,-0.23,0.018
19990915,12629.54268,132.020563,2052.442352,1510.552422,-1.28,0.61,0.82,0.018
19990916,12604.2836,130.8323779,2054.084306,1510.824322,-0.2,-0.9,0.08,0.018
19990917,12758.05586,130.5576299,2039.705716,1511.09627,1.22,-0.21,-0.7,0.018
19990920,12758.05586,130.5315184,2027.263511,1511.368267,0,-0.02,-0.61,0.018
19990921,12511.82538,131.3408138,2030.507133,1511.640314,-1.93,0.62,0.16,0.018
19990922,12548.10967,131.537825,2012.841721,1511.912409,0.29,0.15,-0.87,0.018
19990923,12253.2291,132.1297453,2030.756012,1512.184553,-2.35,0.45,0.89,0.018
19990924,12229.94796,131.7201431,2022.226837,1512.456746,-0.19,-0.31,-0.42,0.018
19990927,12281.31374,132.4050878,2016.969047,1512.728989,0.42,0.52,-0.26,0.018
19990928,12253.06672,132.4448093,1998.816326,1513.00128,-0.23,0.03,-0.9,0.018
19990929,12155.04219,133.4778788,2007.411236,1513.27362,-0.8,0.78,0.43,0.018
19990930,12266.86857,134.1185727,1987.537865,1513.546009,0.92,0.48,-0.99,0.018
19991001,12247.24158,133.8905711,1984.556558,1513.818448,-0.16,-0.17,-0.15,0.018
19991004,12450.5458,132.3776076,1972.649219,1514.090935,1.66,-1.13,-0.6,0.018
19991005,12439.3403,132.4570342,1963.969562,1514.363471,-0.09,0.06,-0.44,0.018
19991006,12665.7363,130.9072869,1954.542508,1514.636057,1.82,-1.17,-0.48,0.018
19991007,12606.20734,131.3261902,1948.874335,1514.908691,-0.47,0.32,-0.29,0.018
19991008,12743.615,130.4463047,1933.673115,1515.181375,1.09,-0.67,-0.78,0.018
19991011,12770.37659,130.576751,1937.927196,1515.454107,0.21,0.1,0.22,0.018
19991012,12550.72611,131.0337697,1950.911308,1515.726889,-1.72,0.35,0.67,0.018
19991013,12294.6913,131.4923879,1974.127153,1515.99972,-2.04,0.35,1.19,0.018
19991014,12292.23236,131.0847615,1974.916803,1516.2726,-0.02,-0.31,0.04,0.018
19991015,11966.4882,133.1427922,1984.001421,1516.545529,-2.65,1.57,0.46,0.018
19991018,11977.25804,131.3853074,1983.40622,1516.818507,0.09,-1.32,-0.03,0.018
19991019,12068.2852,131.3196147,1965.753905,1517.091535,0.76,-0.05,-0.89,0.018
19991020,12292.75531,130.4660372,1940.592255,1517.364611,1.86,-0.65,-1.28,0.018
19991021,12273.0869,130.8965751,1933.218004,1517.637737,-0.16,0.33,-0.38,0.018
19991022,12433.86434,129.4959818,1946.170565,1517.910911,1.31,-1.07,0.67,0.018
19991025,12380.39872,129.8197217,1948.116736,1518.184135,-0.43,0.25,0.1,0.018
19991026,12275.16533,130.7024958,1948.116736,1518.457409,-0.85,0.68,0,0.018
19991027,12384.4143,129.3039791,1946.363431,1518.730731,0.89,-1.07,-0.09,0.018
19991028,12795.57686,126.5498044,1932.154978,1519.004102,3.32,-2.13,-0.73,0.018
19991029,13016.94034,125.2969613,1923.073849,1519.277523,1.73,-0.99,-0.47,0.018
19991101,12967.47596,126.6125794,1920.958468,1519.5358,-0.38,1.05,-0.11,0.017
19991102,12924.68329,126.7138695,1934.020985,1519.794121,-0.33,0.08,0.68,0.017
19991103,13013.86361,128.0570365,1920.289436,1520.052486,0.69,1.06,-0.71,0.017
19991104,13099.75511,127.7881167,1911.456105,1520.310895,0.66,-0.21,-0.46,0.017
19991105,13203.24317,127.225849,1906.295174,1520.569348,0.79,-0.44,-0.27,0.017
19991108,13281.14231,127.9510363,1892.379219,1520.827845,0.59,0.57,-0.73,0.017
19991109,13177.5494,129.4736537,1894.839312,1521.086386,-0.78,1.19,0.13,0.017
19991110,13247.39041,130.1469167,1880.817501,1521.34497,0.53,0.52,-0.74,0.017
19991111,13296.40575,130.133902,1869.720678,1521.603599,0.37,-0.01,-0.59,0.017
19991112,13442.66622,129.1578977,1868.037929,1521.862272,1.1,-0.75,-0.09,0.017
19991115,13446.69902,130.062003,1875.883688,1522.120988,0.03,0.7,0.42,0.017
19991116,13694.11828,128.9694822,1865.941505,1522.379749,1.84,-0.84,-0.53,0.017
19991117,13607.84533,130.1302075,1869.859982,1522.638553,-0.63,0.9,0.21,0.017
19991118,13761.61399,130.9630408,1844.990844,1522.897402,1.13,0.64,-1.33,0.017
19991119,13746.47621,131.2642558,1840.009369,1523.156294,-0.11,0.23,-0.27,0.017
19991122,13749.22551,131.9862092,1814.065237,1523.415231,0.02,0.55,-1.41,0.017
19991123,13571.8605,132.342572,1813.339611,1523.674212,-1.29,0.27,-0.04,0.017
19991124,13689.93568,132.2631665,1799.195562,1523.933236,0.87,-0.06,-0.78,0.017
19991126,13721.42254,133.4006297,1796.856608,1524.192305,0.23,0.86,-0.13,0.017
19991129,13639.094,134.4811748,1786.973896,1524.451418,-0.6,0.81,-0.55,0.017
19991130,13464.5136,134.1718681,1813.957202,1524.710574,-1.28,-0.23,1.51,0.017
19991201,13530.48971,134.024279,1808.333935,1525.015516,0.49,-0.11,-0.31,0.02
19991202,13686.09035,134.6675956,1792.239763,1525.32052,1.15,0.48,-0.89,0.02
19991203,13903.69918,133.469054,1777.543397,1525.625584,1.59,-0.89,-0.82,0.02
19991206,13845.30365,134.6435816,1766.878136,1525.930709,-0.42,0.88,-0.6,0.02
19991207,13785.76884,135.8419095,1750.622857,1526.235895,-0.43,0.89,-0.92,0.02
19991208,13774.74023,137.0780709,1743.270241,1526.541142,-0.08,0.91,-0.42,0.02
19991209,13816.06445,136.7353757,1734.55389,1526.84645,0.3,-0.25,-0.5,0.02
19991210,13886.52637,137.5147674,1721.371281,1527.15182,0.51,0.57,-0.76,0.02
19991213,13893.46964,139.0274298,1709.321682,1527.45725,0.05,1.1,-0.7,0.02
19991214,13708.68649,138.4296119,1729.66261,1527.762741,-1.33,-0.43,1.19,0.02
19991215,13782.7134,137.0176298,1731.219306,1528.068294,0.54,-1.02,0.09,0.02
19991216,13866.78795,137.7986303,1717.023308,1528.373908,0.61,0.57,-0.82,0.02
19991217,13904.22828,137.6057122,1715.993094,1528.679582,0.27,-0.14,-0.06,0.02
19991220,13893.1049,138.5276705,1702.779947,1528.985318,-0.08,0.67,-0.77,0.02
19991221,14093.16561,138.4445539,1698.352719,1529.291115,1.44,-0.06,-0.26,0.02
19991222,14139.67305,138.6383763,1693.427496,1529.596974,0.33,0.14,-0.29,0.02
19991223,14323.4888,138.0422313,1686.145758,1529.902893,1.3,-0.43,-0.43,0.02
19991227,14293.40948,139.1603733,1675.017196,1530.208874,-0.21,0.81,-0.66,0.02
19991228,14323.42564,139.6613507,1673.677182,1530.514915,0.21,0.36,-0.08,0.02
19991229,14415.09556,140.9741674,1674.179285,1530.821018,0.64,0.94,0.03,0.02
19991230,14426.62764,141.0869467,1673.509614,1531.127183,0.08,0.08,-0.04,0.02
19991231,14501.6461,142.921077,1681.54246,1531.433408,0.52,1.3,0.48,0.02
20000103,14398.68441,143.8071877,1657.664557,1531.755009,-0.71,0.62,-1.42,0.021
20000104,13814.09783,143.8071877,1691.978213,1532.076678,-4.06,0,2.07,0.021
20000105,13801.66514,144.0948021,1694.685378,1532.398414,-0.09,0.2,0.16,0.021
20000106,13700.91298,143.4607849,1716.038414,1532.720217,-0.73,-0.44,1.26,0.021
20000107,14140.71229,142.7721732,1691.499065,1533.042089,3.21,-0.48,-1.43,0.021
20000110,14389.58882,144.142786,1665.788279,1533.364027,1.76,0.96,-1.52,0.021
20000111,14143.52686,144.503143,1679.281164,1533.686034,-1.71,0.25,0.81,0.021
20000112,14045.93652,143.7950776,1692.379557,1534.008108,-0.69,-0.49,0.78,0.021
20000113,14269.26691,144.8304022,1676.978903,1534.33025,1.59,0.72,-0.91,0.021
20000114,14433.36348,145.3662746,1666.07854,1534.652459,1.15,0.37,-0.65,0.021
20000118,14395.83674,149.0876513,1657.914755,1534.974736,-0.26,2.56,-0.49,0.021
20000119,14459.17842,150.2654437,1651.946262,1535.297081,0.44,0.79,-0.36,0.021
20000120,14405.67946,153.2406995,1631.296934,1535.619493,-0.37,1.98,-1.25,0.021
20000121,14438.81252,155.5852822,1622.81419,1535.941973,0.23,1.53,-0.52,0.021
20000124,14064.84728,157.3433959,1635.147578,1536.264521,-2.59,1.13,0.76,0.021
20000125,14133.76503,156.4622729,1633.51243,1536.587137,0.49,-0.56,-0.1,0.021
20000126,14071.57646,156.3840417,1634.982591,1536.90982,-0.44,-0.05,0.09,0.021
20000127,14009.66152,156.4309569,1623.701212,1537.232571,-0.44,0.03,-0.69,0.021
20000128,13614.58907,156.0398796,1650.329911,1537.55539,-2.82,-0.25,1.64,0.021
20000131,13818.80791,151.4679111,1643.233493,1537.878276,1.5,-2.93,-0.43,0.021
20000201,13997.07053,151.5284983,1641.425936,1538.21661,1.29,0.04,-0.11,0.022
20000202,14019.46584,153.7256615,1637.650656,1538.555017,0.16,1.45,-0.23,0.022
20000203,14228.35588,155.6933499,1616.361198,1538.893499,1.49,1.28,-1.3,0.022
20000204,14221.2417,157.4682541,1606.339758,1539.232056,-0.05,1.14,-0.62,0.022
20000207,14271.01605,159.8460248,1586.903047,1539.570687,0.35,1.51,-1.21,0.022
20000208,14446.54955,160.8210855,1559.290934,1539.909392,1.23,0.61,-1.74,0.022
20000209,14182.17769,164.0696714,1553.05377,1540.248173,-1.83,2.02,-0.4,0.022
20000210,14263.0161,166.1369493,1544.201364,1540.587027,0.57,1.26,-0.57,0.022
20000211,14014.83962,167.5823408,1558.716857,1540.925956,-1.74,0.87,0.94,0.022
20000214,14048.47524,169.0235489,1556.067038,1541.26496,0.24,0.86,-0.17,0.022
20000215,14146.81456,168.02631,1556.689465,1541.604038,0.7,-0.59,0.04,0.022
20000216,14064.76304,171.4204414,1547.660666,1541.943191,-0.58,2.02,-0.58,0.022
20000217,14129.46095,174.8488502,1528.160142,1542.282419,0.46,2,-1.26,0.022
20000218,13749.37845,177.016976,1535.648126,1542.621721,-2.69,1.24,0.49,0.022
20000222,13764.50277,174.9812808,1541.483589,1542.961098,0.11,-1.15,0.38,0.022
20000223,13935.1826,176.4336254,1518.977929,1543.300549,1.24,0.83,-1.46,0.022
20000224,13936.57612,178.2685351,1510.471652,1543.640075,0.01,1.04,-0.56,0.022
20000225,13791.63573,181.6556373,1508.054898,1543.979676,-1.04,1.9,-0.16,0.022
20000228,13896.45216,181.4739816,1507.150065,1544.319352,0.76,-0.1,-0.06,0.022
20000229,14168.82262,184.3049757,1505.642915,1544.659102,1.96,1.56,-0.1,0.022
20000301,14365.76926,185.908429,1500.523729,1544.968034,1.39,0.87,-0.34,0.02
20000302,14352.84006,185.4622488,1509.826976,1545.277027,-0.09,-0.24,0.62,0.02
20000303,14682.95539,185.6848035,1491.55807,1545.586083,2.3,0.12,-1.21,0.02
20000306,14569.89663,188.6000549,1496.331055,1545.8952,-0.77,1.57,0.32,0.02
20000307,14249.3589,189.7316552,1510.396567,1546.204379,-2.2,0.6,0.94,0.02
20000308,14347.67948,189.124514,1498.464434,1546.51362,0.69,-0.32,-0.79,0.02
20000309,14699.19763,188.4436657,1493.219809,1546.822922,2.45,-0.36,-0.35,0.02
20000310,14635.99108,188.9524636,1495.011673,1547.132287,-0.43,0.27,0.12,0.02
20000313,14419.37841,186.9684627,1509.363785,1547.441714,-1.48,-1.05,0.96,0.02
20000314,14083.40689,184.7996286,1527.627087,1547.751202,-2.33,-1.16,1.21,0.02
20000315,14200.29917,176.1694859,1542.903357,1548.060752,0.83,-4.67,1,0.02
20000316,14803.81188,169.8273844,1545.989164,1548.370364,4.25,-3.6,0.2,0.02
20000317,14895.59552,170.5406594,1542.587988,1548.680038,0.62,0.42,-0.22,0.02
20000320,14640.88083,165.6973047,1577.141959,1548.989774,-1.71,-2.84,2.24,0.02
20000321,14926.37801,161.9359759,1571.148819,1549.299572,1.95,-2.27,-0.38,0.02
20000322,15121.91356,165.5795353,1554.180412,1549.609432,1.31,2.25,-1.08,0.02
20000323,15345.71788,164.288015,1551.849142,1549.919354,1.48,-0.78,-0.15,0.02
20000324,15362.59817,163.6637205,1554.95284,1550.229338,0.11,-0.38,0.2,0.02
20000327,15302.68404,164.2365435,1547.955552,1550.539384,-0.39,0.35,-0.45,0.02
20000328,15097.62807,162.1507394,1563.899494,1550.849492,-1.34,-1.27,1.03,0.02
20000329,14946.65179,157.9834654,1599.556403,1551.159662,-1,-2.57,2.28,0.02
20000330,14683.59072,154.8869895,1624.98935,1551.469894,-1.76,-1.96,1.59,0.02
20000331,14858.32545,155.0263878,1629.376821,1551.780188,1.19,0.09,0.27,0.02
20000403,14610.19142,149.3059141,1657.239164,1552.152615,-1.67,-3.69,1.71,0.024
20000404,14434.86912,146.8423665,1659.227851,1552.525131,-1.2,-1.65,0.12,0.024
20000405,14436.31261,148.9422123,1643.797032,1552.897737,0.01,1.43,-0.93,0.024
20000406,14648.5264,151.1465571,1637.386224,1553.270433,1.47,1.48,-0.39,0.024
20000407,14856.53548,153.3079529,1634.766406,1553.643218,1.42,1.43,-0.16,0.024
20000410,14566.83303,148.4174292,1662.230482,1554.016092,-1.95,-3.19,1.68,0.024
20000411,14419.70802,145.2412962,1693.979084,1554.389056,-1.01,-2.14,1.91,0.024
20000412,13991.44269,141.5085949,1737.006153,1554.762109,-2.97,-2.57,2.54,0.024
20000413,13739.59672,141.0699182,1753.507711,1555.135252,-1.8,-0.31,0.95,0.024
20000414,12816.29582,139.2924372,1791.558828,1555.508485,-6.72,-1.26,2.17,0.024
20000417,13193.09492,137.0358998,1761.639796,1555.881807,2.94,-1.62,-1.67,0.024
20000418,13699.70977,141.5991952,1718.479621,1556.255218,3.84,3.33,-2.45,0.024
20000419,13590.11209,143.8506224,1717.448533,1556.62872,-0.8,1.59,-0.06,0.024
20000420,13602.34319,142.2826506,1734.623018,1557.002311,0.09,-1.09,1,0.024
20000424,13464.95952,139.0101497,1753.703872,1557.375991,-1.01,-2.3,1.1,0.024
20000425,13968.54901,139.4827842,1737.920537,1557.749761,3.74,0.34,-0.9,0.024
20000426,13796.73586,139.9849222,1757.732831,1558.123621,-1.23,0.36,1.14,0.024
20000427,13901.59105,141.7627307,1748.768394,1558.497571,0.76,1.27,-0.51,0.024
20000428,13911.32216,144.9240396,1749.992531,1558.87161,0.07,2.23,0.07,0.024
20000501,14106.08067,146.5616813,1731.792609,1559.230151,1.4,1.13,-1.04,0.023
20000502,13814.0848,144.9934713,1760.886725,1559.588774,-2.07,-1.07,1.68,0.023
20000503,13525.37043,145.4719497,1754.547533,1559.947479,-2.09,0.33,-0.36,0.023
20000504,13525.37043,146.4175174,1760.512994,1560.306267,0,0.65,0.34,0.023
20000505,13725.54591,147.4131565,1752.590686,1560.665138,1.48,0.68,-0.45,0.023
20000508,13591.03556,144.9808394,1777.302214,1561.024091,-0.98,-1.65,1.41,0.023
20000509,13429.30224,143.8064946,1787.966028,1561.383126,-1.19,-0.81,0.6,0.023
20000510,13066.71108,142.3252877,1804.772908,1561.742244,-2.7,-1.03,0.94,0.023
20000511,13338.49867,142.4818456,1808.923886,1562.101445,2.08,0.11,0.23,0.023
20000512,13446.54051,141.669699,1815.25512,1562.460728,0.81,-0.57,0.35,0.023
20000515,13732.95182,140.4938405,1802.366808,1562.820094,2.13,-0.83,-0.71,0.023
20000516,13911.4802,141.0698653,1787.767637,1563.179543,1.3,0.41,-0.81,0.023
20000517,13719.50177,141.323791,1801.354671,1563.539074,-1.38,0.18,0.76,0.023
20000518,13569.9592,139.7268322,1817.026457,1563.898688,-1.09,-1.13,0.87,0.023
20000519,13245.63717,139.4194332,1832.471182,1564.258385,-2.39,-0.22,0.85,0.023
20000522,13148.94402,137.3699675,1840.350808,1564.618164,-0.73,-1.47,0.43,0.023
20000523,12835.99916,136.2572708,1864.275368,1564.978026,-2.38,-0.81,1.3,0.023
20000524,13034.95714,134.5540549,1842.090492,1565.337971,1.55,-1.25,-1.19,0.023
20000525,12866.8062,134.9038954,1850.932526,1565.697999,-1.29,0.26,0.48,0.023
20000526,12843.64594,134.9443666,1856.85551,1566.05811,-0.18,0.03,0.32,0.023
20000530,13334.27322,136.0104271,1814.519204,1566.418303,3.82,0.79,-2.28,0.023
20000531,13304.93782,135.9152198,1830.668425,1566.778579,-0.22,-0.07,0.89,0.023
20000601,13637.56126,136.8530348,1805.222134,1567.060599,2.5,0.69,-1.39,0.018
20000602,14034.4143,138.9879422,1765.326725,1567.34267,2.91,1.56,-2.21,0.018
20000605,13982.48696,140.9615709,1751.380644,1567.624792,-0.37,1.42,-0.79,0.018
20000606,13860.83933,141.9201096,1755.058543,1567.906964,-0.87,0.68,0.21,0.018
20000607,14021.62506,142.3458699,1741.895604,1568.189188,1.16,0.3,-0.75,0.018
20000608,13937.49531,143.2711181,1746.250343,1568.471462,-0.6,0.65,0.25,0.018
